class,cap-shape,cap-surface,cap-color,bruises,gill-attachment,gill-spacing,gill-color,ring-type,habitat 
1,0,11,6,0,3,0,9,2,0
1,0,3,2,0,3,3,7,2,0
0,0,11,7,1,3,0,5,2,0
1,0,8,0,0,3,0,12,1,2
0,1,11,5,1,3,0,5,2,0
0,1,8,7,1,3,0,2,2,0
1,1,8,0,0,3,0,2,1,0
1,0,11,0,0,3,0,2,1,2
1,0,8,6,0,3,0,9,1,0
1,1,11,6,0,3,0,9,1,0
1,1,11,0,0,3,0,9,1,5
0,1,8,6,1,3,0,0,2,0
1,0,8,6,0,3,0,2,1,5
1,0,8,0,0,3,0,12,1,5
1,1,11,6,0,3,0,2,1,5
1,1,11,0,0,3,0,2,1,5
0,1,11,7,1,3,0,7,2,0
0,1,8,5,1,3,0,2,2,0
1,0,11,0,0,3,0,12,1,2
0,1,8,10,0,3,0,12,0,0
0,1,8,5,1,3,0,7,2,0
1,1,8,0,0,3,0,2,1,2
1,1,11,0,0,3,0,9,1,2
1,0,8,6,0,3,0,9,1,0
1,0,8,6,0,3,0,2,1,5
1,1,11,0,0,3,0,9,1,5
1,0,8,0,0,3,0,9,1,0
1,0,11,0,0,3,0,12,1,5
1,0,8,6,0,3,0,2,1,5
1,0,11,0,0,3,0,12,1,5
0,0,11,6,1,3,0,7,2,0
1,1,8,6,0,3,0,12,1,0
0,1,8,7,1,3,0,2,2,0
1,0,11,6,0,3,0,2,1,0
1,1,11,0,0,3,0,12,1,0
0,1,8,5,1,3,0,5,2,0
0,1,11,6,1,3,0,0,2,0
1,1,8,6,0,3,0,2,1,2
0,0,11,7,1,3,0,0,2,0
0,1,11,7,1,3,0,2,2,0
1,1,8,0,0,3,0,12,1,5
1,0,11,3,0,3,0,7,2,0
1,0,8,6,0,3,0,2,1,0
1,0,8,7,0,3,0,1,7,0
1,0,11,0,0,3,0,2,1,5
1,1,8,6,0,3,0,2,1,0
0,1,8,6,1,3,0,7,2,0
1,0,8,5,0,3,0,1,7,4
0,1,8,7,1,3,0,5,2,0
1,5,3,1,1,3,0,9,2,1
0,1,11,6,1,3,0,0,2,0
1,1,11,6,0,3,0,2,1,2
0,1,8,6,1,3,0,0,2,0
1,1,11,0,0,3,0,2,1,5
1,1,11,0,0,3,0,9,1,2
1,1,11,6,0,3,0,9,1,2
0,1,11,7,1,3,0,7,2,0
1,0,11,6,0,3,0,2,1,5
1,1,11,0,0,3,0,9,1,2
1,0,11,0,0,3,0,9,1,0
1,0,11,0,0,3,0,9,1,5
1,1,11,0,0,3,0,2,1,2
1,1,11,0,0,3,0,12,1,2
1,0,8,6,0,3,0,2,1,5
0,1,8,7,1,3,0,7,2,0
1,1,11,6,0,3,0,9,1,0
1,1,11,0,0,3,0,12,1,2
0,1,11,5,1,3,0,7,2,0
1,0,8,0,0,3,0,9,1,5
1,0,8,0,0,3,0,12,1,5
0,1,8,5,1,3,0,2,2,0
1,1,8,6,0,3,0,2,1,5
0,1,11,7,1,3,0,2,2,0
1,0,8,0,0,3,0,9,1,2
1,1,8,6,0,3,0,12,1,0
1,0,8,0,0,3,0,2,1,0
1,0,3,6,0,3,0,9,2,0
0,1,11,6,1,3,0,0,2,0
1,1,8,6,0,3,0,9,1,2
1,0,11,6,0,3,0,12,1,0
1,1,8,6,0,3,0,12,1,5
0,1,8,5,1,3,0,0,2,0
1,0,8,0,0,3,0,2,1,0
1,1,11,6,0,3,0,9,1,0
0,1,8,7,1,3,0,0,2,0
0,1,8,7,1,3,0,0,2,0
1,1,3,6,1,3,0,2,2,6
1,0,11,6,0,3,0,9,1,5
1,1,8,6,0,3,0,9,1,5
1,0,8,6,0,3,0,9,1,5
1,0,11,0,0,3,0,12,1,0
1,1,8,6,0,3,0,2,1,0
1,1,8,6,0,3,0,2,1,5
0,1,8,7,1,3,0,0,2,0
1,0,8,6,0,3,0,12,1,2
1,1,8,6,0,3,0,2,1,2
1,0,8,6,0,3,0,2,1,5
0,1,11,7,1,3,0,2,2,0
0,1,8,7,1,3,0,2,2,0
0,1,8,7,1,3,0,5,2,0
1,1,11,0,0,3,0,12,1,2
1,1,11,6,0,3,0,12,1,5
0,1,8,5,1,3,0,7,2,0
1,0,8,6,0,3,0,9,1,2
0,1,11,6,1,3,0,7,2,0
1,0,11,0,0,3,0,2,1,5
1,0,8,0,0,3,0,2,1,0
1,0,8,0,0,3,0,2,1,0
0,1,11,12,0,3,3,0,7,4
1,0,11,6,0,3,0,12,1,0
1,1,11,6,0,3,0,2,1,2
1,0,8,6,0,3,0,12,1,2
1,1,8,6,0,3,0,2,1,2
1,0,3,1,1,3,0,0,2,6
1,1,11,6,0,3,0,12,1,0
1,0,8,6,0,3,0,2,1,2
1,1,11,0,0,3,0,9,1,5
1,1,11,6,0,3,0,12,1,5
1,1,11,6,0,3,0,9,1,0
0,1,11,6,1,3,0,0,2,0
1,0,11,0,0,3,0,2,1,5
1,0,11,0,0,3,0,12,1,5
0,1,8,7,1,3,0,7,2,0
1,1,8,6,0,3,0,12,1,5
1,1,11,6,0,3,0,12,1,0
1,0,8,0,0,3,0,9,1,0
0,1,11,6,1,3,0,0,2,0
1,0,11,6,0,3,0,9,1,2
1,0,11,6,0,3,0,9,1,5
0,1,8,5,1,3,0,2,2,0
0,1,11,6,1,3,0,7,2,0
1,0,8,6,0,3,0,12,1,0
1,1,8,0,0,3,0,12,1,5
1,1,11,0,0,3,0,12,1,0
1,1,11,6,0,3,0,9,1,5
1,1,11,6,0,3,0,12,1,5
1,1,8,6,0,3,0,2,1,2
1,1,3,1,1,3,0,0,2,6
0,1,11,7,1,3,0,7,2,0
1,0,8,5,0,3,0,1,7,0
0,0,8,6,1,3,0,5,2,0
1,0,11,6,0,3,3,5,2,0
1,0,11,2,0,3,3,5,2,0
1,0,8,5,0,3,0,1,7,4
1,1,11,6,0,3,0,9,1,5
1,0,11,0,0,3,0,9,1,2
1,0,3,6,1,3,0,0,2,6
1,1,8,6,0,3,0,12,1,5
1,0,11,0,0,3,0,2,1,0
1,1,8,6,0,3,0,9,1,5
1,1,11,6,0,3,0,12,1,0
1,1,8,6,0,3,0,12,1,0
1,0,8,6,0,3,0,9,1,2
1,1,11,6,0,3,0,12,1,2
1,0,11,0,0,3,0,2,1,2
1,1,11,0,0,3,0,2,1,2
1,0,11,0,0,3,0,12,1,2
1,0,11,0,0,3,0,9,1,2
1,0,8,0,0,3,0,2,1,2
1,1,3,6,1,3,0,12,2,6
1,0,11,0,0,3,0,12,1,2
1,1,11,0,0,3,0,2,1,2
1,1,8,6,0,3,0,2,1,0
1,1,11,0,0,3,0,2,1,0
1,1,11,0,0,3,0,9,1,0
1,0,8,6,0,3,0,12,1,5
1,0,8,6,0,3,0,2,1,5
0,1,8,7,1,3,0,2,2,0
1,1,11,0,0,3,0,12,1,0
1,1,11,6,0,3,0,12,1,0
1,1,8,6,0,3,0,12,1,5
1,0,11,0,0,3,0,9,1,2
1,0,11,0,0,3,0,9,1,5
1,0,11,6,0,3,0,12,1,0
1,0,8,0,0,3,0,2,1,5
1,1,3,3,1,3,0,2,2,6
1,1,11,0,0,3,0,12,1,2
1,1,11,0,0,3,0,2,1,0
1,1,8,6,0,3,0,12,1,5
1,1,11,0,0,3,0,2,1,0
1,1,11,0,0,3,0,12,1,0
1,1,11,6,0,3,0,9,1,5
1,0,8,6,0,3,0,2,1,2
1,0,11,0,0,3,0,12,1,5
1,1,11,6,0,3,0,9,1,2
1,0,11,0,0,3,0,2,1,0
1,1,8,6,0,3,0,2,1,0
1,0,8,0,0,3,0,9,1,0
1,0,3,3,1,3,0,12,2,2
1,1,11,6,0,3,0,2,1,2
1,0,3,1,1,3,0,2,2,2
1,1,8,6,0,3,0,12,1,0
1,0,8,6,0,3,0,2,1,0
1,0,11,0,0,3,0,9,1,2
1,0,11,0,0,3,0,2,1,2
1,0,8,0,0,3,0,9,1,2
0,1,8,6,1,3,0,7,2,0
1,1,8,0,0,3,0,12,1,5
1,0,8,6,0,3,0,12,1,5
1,1,11,0,0,3,0,12,1,2
1,1,8,0,0,3,0,12,1,5
1,1,11,0,0,3,0,9,1,0
1,0,8,6,0,3,0,12,1,5
1,1,11,6,0,3,0,9,1,2
1,0,8,6,0,3,0,9,1,5
1,0,11,2,0,3,0,2,2,0
1,0,8,0,0,3,0,9,1,0
1,0,11,0,0,3,0,9,1,2
1,1,11,0,0,3,0,12,1,2
1,0,8,6,0,3,0,9,1,2
1,1,11,6,0,3,0,9,1,2
1,0,8,6,0,3,0,12,1,0
1,0,11,0,0,3,0,12,1,2
1,0,11,0,0,3,0,9,1,5
1,0,8,6,0,3,0,12,1,0
1,0,8,0,0,3,0,9,1,0
1,1,8,6,0,3,0,9,1,5
1,1,8,6,0,3,0,2,1,0
1,0,11,0,0,3,0,12,1,5
0,7,8,5,0,3,3,0,7,4
1,1,11,6,0,3,0,2,1,5
1,0,8,0,0,3,0,12,1,2
1,1,11,0,0,3,0,2,1,2
1,0,8,6,0,3,0,12,1,0
1,0,11,6,0,3,0,12,1,5
1,1,11,0,0,3,0,2,1,2
0,1,3,2,1,3,0,11,7,7
1,1,11,0,0,3,0,2,1,5
1,0,11,0,0,3,0,9,1,0
1,0,8,6,0,3,0,2,1,0
1,1,8,6,0,3,0,9,1,5
1,0,11,0,0,3,0,9,1,0
1,1,8,6,0,3,0,12,1,2
1,1,8,6,0,3,0,12,1,2
0,7,3,2,1,3,0,11,7,7
1,0,11,0,0,3,0,2,1,0
1,1,11,0,0,3,0,2,1,5
1,1,11,6,0,3,0,12,1,5
1,1,11,6,0,3,0,2,1,2
1,0,11,0,0,3,0,12,1,5
1,1,11,6,0,3,0,2,1,5
1,0,8,6,0,3,0,9,1,2
1,1,8,0,0,3,0,9,1,2
1,1,11,6,0,3,0,12,1,0
1,0,11,0,0,3,0,9,1,0
1,1,11,6,0,3,0,9,1,2
1,1,11,6,0,3,0,9,1,0
1,1,11,0,0,3,0,12,1,2
0,1,8,6,1,3,0,0,2,0
1,1,8,6,0,3,0,12,1,0
1,1,8,6,0,3,0,9,1,0
1,1,8,6,0,3,0,9,1,2
1,0,8,0,0,3,0,2,1,2
1,0,8,6,0,3,0,2,1,2
1,0,8,0,0,3,0,9,1,5
1,1,11,0,0,3,0,2,1,0
1,0,11,0,0,3,0,9,1,2
1,0,8,0,0,3,0,2,1,5
1,1,11,6,0,3,0,2,1,2
1,0,11,0,0,3,0,12,1,0
1,1,11,6,0,3,0,12,1,2
1,1,8,6,0,3,0,9,1,0
1,1,11,6,0,3,0,12,1,2
1,1,8,0,0,3,0,12,1,2
1,1,11,6,0,3,0,2,1,2
1,0,11,0,0,3,0,9,1,5
1,1,8,6,0,3,0,2,1,2
1,1,8,6,0,3,0,12,1,2
1,1,8,6,0,3,0,2,1,5
0,0,8,4,0,3,0,2,0,0
1,1,8,0,0,3,0,2,1,2
1,0,11,0,0,3,0,9,1,0
1,0,8,5,0,3,0,1,7,5
1,1,8,0,0,3,0,12,1,0
1,7,8,5,0,3,0,0,7,0
1,1,11,0,0,3,0,2,1,0
1,0,8,6,0,3,0,12,1,0
1,0,8,6,0,3,0,12,1,2
1,1,8,6,0,3,0,9,1,2
1,0,11,0,0,3,0,2,1,0
1,0,11,6,0,3,0,9,1,0
1,0,8,6,0,3,0,9,1,0
1,0,8,6,0,3,0,2,1,2
1,0,8,6,0,3,0,9,1,2
0,1,8,7,1,3,0,0,2,0
1,1,11,0,0,3,0,12,1,5
1,0,8,0,0,3,0,12,1,2
1,1,11,0,0,3,0,9,1,2
1,0,11,0,0,3,0,2,1,5
1,1,11,6,0,3,0,12,1,2
1,1,11,6,0,3,0,12,1,2
1,0,8,0,0,3,0,9,1,2
1,1,3,1,1,3,0,0,2,6
1,0,8,6,0,3,0,2,1,2
1,0,8,0,0,3,0,9,1,5
1,1,11,6,0,3,0,9,1,5
1,1,8,6,0,3,0,9,1,0
1,1,11,0,0,3,0,2,1,0
1,1,8,6,0,3,0,12,1,2
1,0,8,6,0,3,0,2,1,2
0,0,3,7,1,3,0,11,7,7
1,1,11,6,0,3,0,9,1,0
1,1,11,0,0,3,0,2,1,0
1,1,8,6,0,3,0,9,1,0
1,0,8,0,0,3,0,9,1,5
1,1,8,6,0,3,0,9,1,0
1,0,11,0,0,3,0,12,1,2
1,5,8,3,1,3,3,0,2,4
1,1,3,1,1,3,0,12,2,6
1,0,8,0,0,3,0,2,1,5
1,1,8,6,0,3,0,9,1,0
1,1,8,6,0,3,0,9,1,5
1,1,8,0,0,3,0,2,1,5
1,1,11,6,0,3,0,9,1,0
1,0,8,0,0,3,0,12,1,0
1,0,11,0,0,3,0,2,1,2
1,1,11,6,0,3,0,2,1,2
1,0,3,3,1,3,0,0,2,6
0,1,8,6,1,3,0,5,2,0
1,0,8,5,0,3,0,1,7,0
1,1,8,6,0,3,0,2,1,0
1,1,11,6,0,3,0,9,1,2
0,1,8,7,1,3,0,5,2,0
0,0,8,1,1,3,0,11,7,7
1,0,8,0,0,3,0,12,1,2
1,0,8,0,0,3,0,9,1,0
1,0,8,0,0,3,0,12,1,5
1,0,8,0,0,3,0,2,1,2
1,1,11,0,0,3,0,9,1,2
1,1,8,6,0,3,0,2,1,2
1,0,11,6,0,3,0,2,1,2
1,1,8,0,0,3,0,2,1,2
1,0,8,6,0,3,0,12,1,2
1,0,8,0,0,3,0,9,1,2
1,1,8,6,0,3,0,12,1,5
1,1,8,0,0,3,0,12,1,2
1,0,8,6,0,3,0,9,1,0
1,1,8,6,0,3,0,12,1,0
1,1,8,6,0,3,0,2,1,5
0,0,8,10,0,3,0,12,0,0
1,0,11,6,0,3,0,9,1,2
1,1,11,0,0,3,0,9,1,2
1,1,11,0,0,3,0,12,1,2
1,0,11,0,0,3,0,12,1,2
1,1,11,0,0,3,0,12,1,2
1,1,11,6,0,3,0,12,1,2
1,1,8,6,0,3,0,2,1,0
1,1,11,6,0,3,0,12,1,2
1,1,11,0,0,3,0,12,1,0
1,1,8,0,0,3,0,12,1,5
1,1,11,6,0,3,0,9,1,5
1,1,8,6,0,3,0,9,1,2
1,1,11,0,0,3,0,9,1,0
0,1,11,7,1,3,0,7,2,0
1,1,3,1,1,3,0,12,2,6
1,1,8,6,0,3,0,9,1,0
1,1,11,6,0,3,0,12,1,5
1,0,8,0,0,3,0,2,1,2
1,1,11,0,0,3,0,2,1,5
1,1,8,0,0,3,0,12,1,0
0,1,8,5,1,3,0,7,2,0
1,1,8,0,0,3,0,12,1,2
0,0,3,1,1,3,0,11,7,7
1,0,8,0,0,3,0,2,1,2
1,0,11,0,0,3,0,2,1,0
1,0,8,0,0,3,0,12,1,2
1,1,8,6,0,3,0,9,1,5
0,1,11,7,1,3,0,5,2,0
1,1,11,0,0,3,0,2,1,0
1,1,11,0,0,3,0,2,1,2
1,0,8,0,0,3,0,12,1,0
1,0,11,0,0,3,0,2,1,2
1,0,8,5,0,3,0,1,7,0
1,1,11,0,0,3,0,2,1,5
1,0,8,0,0,3,0,12,1,2
1,1,11,0,0,3,0,9,1,5
1,1,11,0,0,3,0,9,1,0
1,1,8,6,0,3,0,2,1,5
1,1,8,6,0,3,0,12,1,2
1,1,8,6,0,3,0,12,1,0
1,1,11,6,0,3,0,9,1,2
1,0,3,6,0,3,0,2,2,0
1,0,8,0,0,3,0,9,1,2
1,1,3,6,1,3,0,12,2,6
1,0,8,6,0,3,0,2,1,2
1,0,8,0,0,3,0,2,1,5
1,0,8,0,0,3,0,12,1,0
0,1,8,6,1,3,0,7,2,0
1,1,11,6,0,3,0,9,1,0
1,1,8,0,0,3,0,12,1,2
1,1,8,6,0,3,0,12,1,5
1,0,8,0,0,3,0,12,1,2
1,0,8,6,0,3,0,2,1,0
1,0,11,0,0,3,0,2,1,5
0,1,8,5,1,3,0,5,2,0
1,0,8,6,0,3,0,9,1,2
1,1,11,0,0,3,0,9,1,2
1,0,8,6,0,3,0,2,1,5
1,0,8,0,0,3,0,2,1,2
1,1,11,6,0,3,0,9,1,5
1,1,11,6,0,3,0,12,1,2
1,0,8,0,0,3,0,12,1,2
0,7,8,1,1,3,0,11,7,7
1,0,8,0,0,3,0,2,1,5
1,0,8,5,0,3,0,1,7,0
1,1,8,6,0,3,0,2,1,5
1,0,8,6,0,3,0,9,1,5
1,1,8,0,0,3,0,12,1,2
1,1,8,6,0,3,0,9,1,0
1,1,11,6,0,3,0,12,1,2
1,1,8,0,0,3,0,12,1,2
1,0,11,0,0,3,0,9,1,0
1,0,3,3,1,3,0,2,2,6
1,0,8,0,0,3,0,9,1,2
1,1,11,0,0,3,0,9,1,5
1,0,11,0,0,3,0,2,1,2
1,0,8,0,0,3,0,9,1,5
1,1,8,0,0,3,0,12,1,2
1,0,8,0,0,3,0,12,1,2
1,0,8,0,0,3,0,2,1,5
1,1,8,6,0,3,0,2,1,5
1,1,11,0,0,3,0,12,1,5
1,1,11,6,0,3,0,12,1,5
0,1,8,5,1,3,0,2,2,0
1,0,8,0,0,3,0,12,1,0
1,0,8,6,0,3,0,9,1,5
1,1,8,6,0,3,0,12,1,2
1,1,8,6,0,3,0,9,1,2
1,0,8,0,0,3,0,9,1,0
1,1,11,6,0,3,0,9,1,5
1,0,8,6,0,3,0,2,1,0
1,0,8,0,0,3,0,2,1,0
1,0,11,0,0,3,0,12,1,0
1,1,11,0,0,3,0,9,1,0
0,1,11,12,0,3,3,0,7,4
1,1,8,6,0,3,0,12,1,2
1,0,8,6,0,3,0,2,1,5
1,1,11,0,0,3,0,0,7,0
1,1,11,0,0,3,0,12,1,5
1,0,3,6,1,3,0,2,2,2
0,1,3,5,1,3,0,11,7,7
1,0,8,5,0,3,0,1,7,5
1,0,3,6,0,3,3,7,2,0
1,0,11,0,0,3,0,9,1,0
1,1,8,6,0,3,0,12,1,2
1,1,8,6,0,3,0,9,1,0
1,0,8,0,0,3,0,2,1,2
1,0,8,0,0,3,0,2,1,2
1,0,8,6,0,3,0,2,1,0
1,1,8,6,0,3,0,9,1,0
1,1,8,6,0,3,0,12,1,2
1,1,11,0,0,3,0,9,1,2
1,0,11,0,0,3,0,2,1,0
1,1,11,0,0,3,0,2,1,5
1,1,11,6,0,3,0,2,1,5
1,1,11,0,0,3,0,12,1,5
1,1,8,0,0,3,0,12,1,0
1,1,11,0,0,3,0,12,1,5
1,1,11,0,0,3,0,12,1,0
1,0,8,6,0,3,0,12,1,2
1,0,8,6,0,3,0,2,1,2
1,0,8,6,0,3,0,9,1,0
0,0,3,1,1,3,0,0,7,7
1,1,11,6,0,3,0,9,1,0
1,0,11,0,0,3,0,9,1,0
1,0,8,5,0,3,0,1,7,4
1,0,8,6,0,3,0,9,1,0
1,1,8,6,0,3,0,12,1,5
1,1,8,6,0,3,0,2,1,0
1,1,11,0,0,3,0,9,1,2
1,0,8,0,0,3,0,9,1,0
1,0,11,0,0,3,0,12,1,2
1,1,11,6,0,3,0,12,1,5
1,0,8,6,0,3,0,9,1,5
1,1,11,0,0,3,0,12,1,2
1,0,11,0,0,3,0,2,1,2
0,0,8,10,0,3,0,12,0,0
0,1,8,1,1,3,0,11,7,7
1,1,8,0,0,3,0,12,1,0
1,0,8,0,0,3,0,9,1,5
1,0,8,6,0,3,0,9,1,2
1,1,11,6,0,3,0,2,1,0
1,1,8,6,0,3,0,12,1,2
1,1,11,6,0,3,0,12,1,2
1,1,8,6,0,3,0,2,1,2
1,0,11,0,0,3,0,9,1,2
1,1,11,0,0,3,0,12,1,0
1,1,11,6,0,3,0,2,1,0
1,1,8,0,0,3,0,12,1,2
1,1,8,0,0,3,0,12,1,2
1,1,11,6,0,3,0,12,1,2
1,1,3,1,1,3,0,0,2,2
1,1,3,3,1,3,0,9,2,1
1,0,8,0,0,3,0,2,1,5
1,1,11,0,0,3,0,2,1,5
1,1,8,6,0,3,0,9,1,2
1,0,8,0,0,3,0,12,1,0
1,0,11,0,0,3,0,9,1,5
1,0,11,0,0,3,0,9,1,0
0,1,11,6,1,3,0,7,2,0
0,0,8,10,0,3,0,7,0,0
1,0,8,6,0,3,0,12,1,0
1,1,11,0,0,3,0,2,1,2
1,0,8,0,0,3,0,2,1,0
1,1,8,6,0,3,0,2,1,0
1,0,8,0,0,3,0,12,1,5
1,0,11,0,0,3,0,2,1,0
1,0,8,0,0,3,0,9,1,5
1,1,11,0,0,3,0,12,1,2
1,0,8,6,0,3,0,9,1,5
1,1,8,6,0,3,0,2,1,2
1,1,8,6,0,3,0,9,1,5
1,0,11,0,0,3,0,9,1,5
0,1,11,7,1,3,0,0,2,0
1,0,8,0,0,3,0,12,1,0
1,1,11,6,0,3,0,9,1,0
1,0,8,6,0,3,0,9,1,5
1,1,8,6,0,3,0,9,1,5
1,1,11,6,0,3,0,2,1,5
1,1,11,6,0,3,0,2,1,0
1,1,11,6,0,3,0,2,1,2
1,1,8,6,0,3,0,12,1,0
1,1,11,0,0,3,0,12,1,0
1,0,11,0,0,3,0,12,1,0
1,0,8,6,0,3,0,2,1,5
1,0,8,6,0,3,0,2,1,5
1,0,11,3,0,3,0,9,2,0
1,1,11,6,0,3,0,2,1,0
1,0,11,0,0,3,0,12,1,5
1,1,8,6,0,3,0,2,1,0
1,0,11,0,0,3,0,2,1,2
1,1,8,6,0,3,0,12,1,0
1,1,8,6,0,3,0,9,1,0
1,1,11,0,0,3,0,9,1,5
1,0,8,6,0,3,0,9,1,2
1,1,8,0,0,3,0,2,1,2
1,1,11,0,0,3,0,12,1,5
1,0,11,0,0,3,0,12,1,0
1,1,11,0,0,3,0,9,1,2
1,0,8,0,0,3,0,2,1,5
1,1,11,0,0,3,0,9,1,0
1,0,11,0,0,3,0,2,1,2
1,1,8,6,0,3,0,12,1,0
1,1,11,6,0,3,0,2,1,0
1,1,11,0,0,3,0,9,1,2
1,1,11,6,0,3,0,2,1,0
1,1,11,6,0,3,0,12,1,2
1,1,11,0,0,3,0,9,1,0
1,0,8,0,0,3,0,9,1,0
1,0,8,0,0,3,0,2,1,0
1,1,11,0,0,3,0,12,1,0
1,0,8,0,0,3,0,12,1,0
1,0,8,0,0,3,0,9,1,2
1,0,8,5,0,3,0,1,7,0
0,1,8,1,1,3,0,0,7,7
1,0,11,0,0,3,0,12,1,2
1,0,8,0,0,3,0,12,1,0
1,1,8,6,0,3,0,2,1,0
1,0,8,0,0,3,0,2,1,0
1,1,8,6,0,3,0,2,1,5
1,1,8,6,0,3,0,2,1,0
1,1,11,6,0,3,0,2,1,5
1,0,11,0,0,3,0,2,1,5
1,1,11,0,0,3,0,2,1,2
1,1,11,0,0,3,0,9,1,0
1,1,8,6,0,3,0,12,1,5
1,1,8,6,0,3,0,12,1,2
1,1,11,6,0,3,0,9,1,2
1,1,8,6,0,3,0,9,1,0
1,1,11,6,0,3,0,12,1,0
1,1,8,6,0,3,0,9,1,5
1,0,11,6,0,3,0,7,2,0
1,1,3,1,1,3,0,0,2,2
0,1,11,7,1,3,0,0,2,0
1,0,8,0,0,3,0,9,1,5
1,0,8,6,0,3,0,2,1,0
1,1,8,6,0,3,0,9,1,2
0,1,11,6,1,3,0,7,2,0
1,0,8,0,0,3,0,2,1,0
1,0,8,0,0,3,0,2,1,5
1,1,11,0,0,3,0,2,1,5
1,0,11,0,0,3,0,12,1,5
1,0,11,0,0,3,0,12,1,0
1,0,8,6,0,3,0,12,1,2
1,1,3,3,1,3,0,0,2,6
1,0,8,6,0,3,0,2,1,0
1,0,11,0,0,3,0,9,1,2
1,1,8,6,0,3,0,9,1,5
1,0,8,6,0,3,0,2,1,5
1,0,11,0,0,3,0,2,1,0
0,1,8,10,0,3,0,12,0,0
1,1,11,0,0,3,0,12,1,0
1,1,8,6,0,3,0,2,1,2
1,0,8,0,0,3,0,12,1,2
1,1,11,6,0,3,0,9,1,2
0,1,8,5,1,3,0,5,2,0
1,0,11,0,0,3,0,12,1,5
1,1,11,6,0,3,0,12,1,0
1,0,8,6,0,3,0,12,1,5
1,1,11,0,0,3,0,2,1,2
1,0,11,0,0,3,0,12,1,0
1,0,8,0,0,3,0,9,1,5
1,0,11,0,0,3,0,9,1,5
1,1,8,6,0,3,0,9,1,2
1,0,3,3,1,3,0,12,2,6
0,1,8,7,1,3,0,0,7,7
0,0,8,10,0,3,0,0,0,0
1,0,8,0,0,3,0,2,1,2
1,0,8,6,0,3,0,2,1,0
1,0,11,0,0,3,0,2,1,5
1,1,11,6,0,3,0,12,1,0
1,0,8,6,0,3,0,9,1,5
1,1,11,6,0,3,0,12,1,2
1,1,11,0,0,3,0,2,1,2
1,0,8,6,0,3,0,12,1,5
1,1,8,6,0,3,0,9,1,5
0,1,3,2,1,3,0,0,7,7
1,1,11,6,0,3,0,12,1,5
1,0,8,0,0,3,0,9,1,5
1,0,8,6,0,3,0,9,1,5
1,1,11,0,0,3,0,9,1,2
1,0,11,0,0,3,0,2,1,0
1,1,8,6,0,3,0,9,1,0
1,1,8,0,0,3,0,9,1,5
1,0,8,6,0,3,0,2,1,2
1,0,8,6,0,3,0,9,1,0
1,1,11,0,0,3,0,9,1,5
1,1,11,6,0,3,0,2,1,0
1,0,8,6,0,3,0,12,1,5
1,1,11,0,0,3,0,2,1,5
1,1,8,6,0,3,0,12,1,0
1,0,8,6,0,3,0,2,1,2
1,1,11,6,0,3,0,12,1,0
1,0,8,6,0,3,0,12,1,2
1,1,11,6,0,3,0,2,1,0
1,0,8,0,0,3,0,9,1,5
1,0,11,0,0,3,0,2,1,2
1,0,8,6,0,3,0,12,1,5
1,1,11,0,0,3,0,12,1,5
0,1,8,5,1,3,0,5,2,0
1,1,11,6,0,3,0,12,1,0
1,0,8,0,0,3,0,12,1,5
1,0,3,6,1,3,0,12,2,2
1,1,8,0,0,3,0,12,1,5
1,0,8,0,0,3,0,2,1,5
1,0,11,3,0,3,0,9,2,0
1,0,11,0,0,3,0,9,1,0
1,1,3,1,1,3,0,12,2,6
1,0,8,0,0,3,0,12,1,2
1,0,8,6,0,3,0,12,1,0
1,1,11,0,0,3,0,9,1,2
1,1,3,2,1,3,0,0,2,2
1,1,3,1,1,3,0,2,2,6
1,0,8,6,0,3,0,9,1,2
1,0,8,6,0,3,0,12,1,2
1,0,8,6,0,3,0,2,1,2
1,1,11,6,0,3,0,9,1,5
1,1,11,6,0,3,0,9,1,5
1,0,11,0,0,3,0,12,1,5
1,1,11,0,0,3,0,12,1,5
0,1,8,10,0,3,0,7,0,0
1,0,11,0,0,3,0,9,1,2
0,1,11,7,1,3,0,0,2,0
1,1,11,0,0,3,0,9,1,2
1,0,11,0,0,3,0,9,1,2
1,0,8,5,0,3,0,1,7,4
1,0,8,6,0,3,0,9,1,2
1,0,11,0,0,3,0,2,1,0
1,1,11,6,0,3,0,2,1,2
1,0,8,6,0,3,0,9,1,5
1,0,8,6,0,3,0,12,1,2
1,0,11,0,0,3,0,12,1,0
1,1,11,0,0,3,0,12,1,2
1,1,8,6,0,3,0,9,1,5
1,1,8,6,0,3,0,12,1,2
0,1,8,5,1,3,0,5,2,0
1,0,8,0,0,3,0,9,1,2
0,1,11,7,1,3,0,0,2,0
1,0,11,0,0,3,0,12,1,0
1,0,8,6,0,3,0,12,1,5
1,1,8,6,0,3,0,12,1,5
1,0,11,0,0,3,0,2,1,5
1,1,11,6,0,3,0,12,1,0
1,1,11,6,0,3,0,2,1,0
1,1,8,6,0,3,0,2,1,5
1,1,8,6,0,3,0,9,1,2
1,0,11,0,0,3,0,9,1,0
1,0,8,0,0,3,0,12,1,5
1,1,11,0,0,3,0,9,1,0
1,0,8,6,0,3,0,9,1,0
1,1,11,0,0,3,0,9,1,5
1,1,8,6,0,3,0,9,1,0
1,0,11,2,0,3,3,2,2,0
1,1,11,0,0,3,0,9,1,0
1,0,8,6,0,3,0,12,1,0
1,0,8,0,0,3,0,2,1,2
1,0,8,6,0,3,0,12,1,0
